repo_url,repo_name,owner,full_name,stars,size_kb,language,description,last_updated,frameworks,matched_patterns,api_url,has_openapi,has_swagger,has_validators,validator_libraries,has_typescript
https://github.com/marksarka/testme,testme,marksarka,marksarka/testme,0,196,JavaScript,,2025-06-29T13:43:38Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/marksarka/testme,False,False,False,,False
https://github.com/licungang/SysMocap,SysMocap,licungang,licungang/SysMocap,0,304006,JavaScript,,2022-11-10T06:15:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/licungang/SysMocap,False,False,False,,False
https://github.com/naiduharinadh/shinchan,shinchan,naiduharinadh,naiduharinadh/shinchan,0,5791,EJS,,2024-05-12T10:26:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/naiduharinadh/shinchan,False,False,False,,False
https://github.com/WincAcademy/bed-final-project-boilerplate,bed-final-project-boilerplate,WincAcademy,WincAcademy/bed-final-project-boilerplate,0,12812,JavaScript,,2025-10-17T14:36:55Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/WincAcademy/bed-final-project-boilerplate,False,False,False,,False
https://github.com/tlqtangok/perl_p,perl_p,tlqtangok,tlqtangok/perl_p,0,4220,Perl,perl_p is utilities for enhancing effectivity,2025-11-12T08:13:54Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/tlqtangok/perl_p,False,False,False,,False
https://github.com/jaeh/shttp,shttp,jaeh,jaeh/shttp,0,176,JavaScript,,2018-12-19T19:35:36Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jaeh/shttp,False,False,False,,False
https://github.com/yaswanth5019k/innoventum2.o,innoventum2.o,yaswanth5019k,yaswanth5019k/innoventum2.o,0,730,HTML,,2024-11-13T09:59:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/yaswanth5019k/innoventum2.o,False,False,False,,False
https://github.com/johnnylindbergh/sunTrack,sunTrack,johnnylindbergh,johnnylindbergh/sunTrack,0,103,JavaScript,A variation of fscTrack with location data and vehicle gps tracking and location validation ,2024-12-26T07:31:45Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/johnnylindbergh/sunTrack,False,False,False,,False
https://github.com/gajjargaurav/expressworks,expressworks,gajjargaurav,gajjargaurav/expressworks,0,140,JavaScript,nodeschool expressworks moduel,2015-01-22T20:49:05Z,Express,"language:JavaScript ""app.get("" | language:JavaScript ""app.get(""",https://api.github.com/repos/gajjargaurav/expressworks,False,False,False,,False
https://github.com/bbstk/hackkings_chat_bot,hackkings_chat_bot,bbstk,bbstk/hackkings_chat_bot,0,3440,JavaScript,,2016-11-26T16:33:45Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/bbstk/hackkings_chat_bot,False,False,False,,False
https://github.com/meghansh36/simplML,simplML,meghansh36,meghansh36/simplML,0,3768,HTML,A desktop tool for all your machine and deep learning needs.,2019-10-24T12:17:28Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/meghansh36/simplML,False,False,False,,True
https://github.com/pradip1232/Whatsapp-Cloud-api,Whatsapp-Cloud-api,pradip1232,pradip1232/Whatsapp-Cloud-api,0,13643,CSS,,2023-12-30T11:31:35Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/pradip1232/Whatsapp-Cloud-api,False,False,False,,False
https://github.com/ox1g3n/WEBLABsem6,WEBLABsem6,ox1g3n,ox1g3n/WEBLABsem6,0,8375,HTML,,2025-06-06T09:02:03Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ox1g3n/WEBLABsem6,False,False,False,,False
https://github.com/dwp/ukspf-repo,ukspf-repo,dwp,dwp/ukspf-repo,0,96403,CSS,,2022-01-06T12:59:15Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/dwp/ukspf-repo,False,False,False,,False
https://github.com/ShamanthHiremath/weblab,weblab,ShamanthHiremath,ShamanthHiremath/weblab,0,31959,JavaScript,,2025-06-29T21:37:57Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ShamanthHiremath/weblab,False,False,False,,False
https://github.com/mauricionobrega/frontend-recruitment,frontend-recruitment,mauricionobrega,mauricionobrega/frontend-recruitment,0,4721,CSS,,2016-05-03T17:01:49Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mauricionobrega/frontend-recruitment,False,False,False,,False
https://github.com/prescottprue/react-webpack-basic,react-webpack-basic,prescottprue,prescottprue/react-webpack-basic,0,384,JavaScript,,2015-12-14T03:50:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/prescottprue/react-webpack-basic,False,False,False,,False
https://github.com/geoffhouse/chordal,chordal,geoffhouse,geoffhouse/chordal,0,481,JavaScript,Song management for small teams,2022-12-28T23:55:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/geoffhouse/chordal,False,False,False,,False
https://github.com/cristan02/Chatbox,Chatbox,cristan02,cristan02/Chatbox,0,2645,JavaScript,A chat functionality using react and mysql database with a feature for group video call,2025-09-08T09:44:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/cristan02/Chatbox,False,False,False,,False
https://github.com/thingspin/grafana,grafana,thingspin,thingspin/grafana,0,254302,TypeScript,,2020-02-29T05:15:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/thingspin/grafana,False,False,False,,True
https://github.com/chwinnie/toot-sweets,toot-sweets,chwinnie,chwinnie/toot-sweets,0,3102,CSS,A simple checkout app for a candy store written in Node.js,2017-02-09T04:08:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/chwinnie/toot-sweets,False,False,False,,False
https://github.com/just-kalwest/portfolio-project-,portfolio-project-,just-kalwest,just-kalwest/portfolio-project-,0,10169,HTML,"A portfolio gallery web application where creatives (designers and developers)  can upload, showcase, and share their projects, including media, descriptions, tech stacks,  links, and GitHub profiles, with a wider audience for networking, inspiration, and job  opportunities. ",2025-06-08T18:52:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/just-kalwest/portfolio-project-,False,False,False,,False
https://github.com/Syn3ed/telegram-react-server,telegram-react-server,Syn3ed,Syn3ed/telegram-react-server,0,6585,JavaScript,,2024-06-21T02:29:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Syn3ed/telegram-react-server,False,False,False,,False
https://github.com/XabibullayevAbror/Innovatsiya-Makoni,Innovatsiya-Makoni,XabibullayevAbror,XabibullayevAbror/Innovatsiya-Makoni,0,319,HTML,,2024-08-10T12:54:59Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/XabibullayevAbror/Innovatsiya-Makoni,False,False,False,,False
https://github.com/raspibo/robot-interface,robot-interface,raspibo,raspibo/robot-interface,0,109,Python,,2024-07-15T14:23:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/raspibo/robot-interface,False,False,False,,False
https://github.com/kayellas/kds,kds,kayellas,kayellas/kds,0,19012,JavaScript,,2025-03-08T21:30:43Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/kayellas/kds,False,False,False,,False
https://github.com/WincAcademy/express-events,express-events,WincAcademy,WincAcademy/express-events,0,260,JavaScript,,2024-04-17T12:42:59Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/WincAcademy/express-events,False,False,False,,False
https://github.com/edunitin/m,m,edunitin,edunitin/m,0,110363,HTML,,2024-12-30T17:23:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/edunitin/m,False,False,False,,False
https://github.com/beridzemate/ai-algorithm,ai-algorithm,beridzemate,beridzemate/ai-algorithm,0,270240,C++,,2024-10-30T16:12:42Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/beridzemate/ai-algorithm,False,False,False,,False
https://github.com/Sagar20245/mern-theory,mern-theory,Sagar20245,Sagar20245/mern-theory,0,123876,JavaScript,,2024-12-08T16:34:18Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Sagar20245/mern-theory,False,False,False,,False
https://github.com/realjaypatel/s3-file-4,s3-file-4,realjaypatel,realjaypatel/s3-file-4,0,13177,JavaScript,,2023-01-16T17:58:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/realjaypatel/s3-file-4,False,False,False,,False
https://github.com/devmiguelopz/Send_Email_Node_NodeMailer,Send_Email_Node_NodeMailer,devmiguelopz,devmiguelopz/Send_Email_Node_NodeMailer,0,804,JavaScript,Send Email Node js using nodemailer,2020-10-15T14:23:06Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/devmiguelopz/Send_Email_Node_NodeMailer,False,False,False,,False
https://github.com/Samsonboadi/NodeMailer,NodeMailer,Samsonboadi,Samsonboadi/NodeMailer,0,1122,JavaScript,,2020-07-31T11:10:56Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Samsonboadi/NodeMailer,False,False,False,,False
https://github.com/kayellas/bitirme,bitirme,kayellas,kayellas/bitirme,0,16915,JavaScript,,2025-06-10T09:13:26Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/kayellas/bitirme,False,False,False,,False
https://github.com/Harshitha-J-S/webLab2024,webLab2024,Harshitha-J-S,Harshitha-J-S/webLab2024,0,3535,JavaScript,,2025-06-08T17:51:59Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Harshitha-J-S/webLab2024,False,False,False,,False
https://github.com/rezaprimasatya/balijs,balijs,rezaprimasatya,rezaprimasatya/balijs,0,3652,HTML,,2016-09-28T03:10:53Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/rezaprimasatya/balijs,False,False,False,,False
https://github.com/Liloiscracked/swe-363-231-3,swe-363-231-3,Liloiscracked,Liloiscracked/swe-363-231-3,0,12919,HTML,,2023-09-12T18:21:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Liloiscracked/swe-363-231-3,False,False,False,,False
https://github.com/chimmykk/MongoDB-api,MongoDB-api,chimmykk,chimmykk/MongoDB-api,0,3164,JavaScript,Fetch,2023-09-14T20:43:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/chimmykk/MongoDB-api,False,False,False,,False
https://github.com/ox1g3n/finalweblab,finalweblab,ox1g3n,ox1g3n/finalweblab,0,8259,JavaScript,Working version,2025-06-08T17:46:30Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ox1g3n/finalweblab,False,False,False,,False
https://github.com/green-fox-academy/SaraKoncz,SaraKoncz,green-fox-academy,green-fox-academy/SaraKoncz,0,2950,JavaScript,you can track my activity here,2018-06-18T11:22:10Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/green-fox-academy/SaraKoncz,False,False,False,,False
https://github.com/sainath711/NodeJs,NodeJs,sainath711,sainath711/NodeJs,0,132,HTML,,2024-09-24T04:34:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/sainath711/NodeJs,False,False,False,,False
https://github.com/jjsub/simpleToDo_node.js,simpleToDo_node.js,jjsub,jjsub/simpleToDo_node.js,0,1848,JavaScript,,2015-04-12T01:26:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jjsub/simpleToDo_node.js,False,False,False,,False
https://github.com/jirka124/bachelor-thesis,bachelor-thesis,jirka124,jirka124/bachelor-thesis,0,9518,CSS,,2024-10-06T06:33:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jirka124/bachelor-thesis,False,False,False,,False
https://github.com/TrentoCrowdAI/cga-api,cga-api,TrentoCrowdAI,TrentoCrowdAI/cga-api,0,179,JavaScript,,2019-07-03T12:17:10Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/TrentoCrowdAI/cga-api,False,False,False,,False
https://github.com/Prometheus-X-association/open-emploi-paca,open-emploi-paca,Prometheus-X-association,Prometheus-X-association/open-emploi-paca,0,3651,JavaScript,Open Emploi Web Application Fork,2023-12-06T15:44:23Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Prometheus-X-association/open-emploi-paca,False,False,True,yup,False
https://github.com/sjngplus/tinyapp,tinyapp,sjngplus,sjngplus/tinyapp,0,412,EJS,LHL week 3 project,2021-09-04T04:24:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/sjngplus/tinyapp,False,False,False,,False
https://github.com/DemocraciaEnRed/ppunr-escuelas,ppunr-escuelas,DemocraciaEnRed,DemocraciaEnRed/ppunr-escuelas,0,14595,JavaScript,,2024-09-04T16:11:51Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/DemocraciaEnRed/ppunr-escuelas,False,False,False,,False
https://github.com/bmsptra24/Meja-Belajar-Digital,Meja-Belajar-Digital,bmsptra24,bmsptra24/Meja-Belajar-Digital,0,158006,JavaScript,"✏️ Meja Belaja Digital is an application that helps students learn independently and effectively using available technology, using various learning methods.",2023-11-07T14:55:55Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/bmsptra24/Meja-Belajar-Digital,False,False,False,,False
https://github.com/Mahmudulazamshohan/nestjs-mailable,nestjs-mailable,Mahmudulazamshohan,Mahmudulazamshohan/nestjs-mailable,0,4715,TypeScript,"A comprehensive NestJS mail package with design patterns for email handling, templating, and multi-provider support",2025-10-24T20:17:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Mahmudulazamshohan/nestjs-mailable,False,False,False,,True
https://github.com/mattstarkey/Bronze,Bronze,mattstarkey,mattstarkey/Bronze,0,192,JavaScript,Node Streaming Video,2015-04-28T21:45:03Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mattstarkey/Bronze,False,False,False,,False
https://github.com/ifmm87/test-cactus,test-cactus,ifmm87,ifmm87/test-cactus,0,347,JavaScript,load balancer poc,2024-03-02T00:54:22Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ifmm87/test-cactus,False,False,False,,False
https://github.com/ccaper/dang-thats-delicious,dang-thats-delicious,ccaper,ccaper/dang-thats-delicious,0,14005,JavaScript,Wes Bos Node Tutorial,2018-01-31T23:58:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ccaper/dang-thats-delicious,False,False,False,,False
https://github.com/SISE-Web-Development-Environments/Recipe-Website-Backend,Recipe-Website-Backend,SISE-Web-Development-Environments,SISE-Web-Development-Environments/Recipe-Website-Backend,0,946,HTML,assignment-3-2-roi_michal created by GitHub Classroom,2020-09-10T07:40:15Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/SISE-Web-Development-Environments/Recipe-Website-Backend,True,False,False,,False
https://github.com/play-co/bundle-server,bundle-server,play-co,play-co/bundle-server,0,217,JavaScript,Reference implementation of the bundle server,2015-06-09T00:25:07Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/play-co/bundle-server,False,False,False,,False
https://github.com/AlePlets/backend-coderhouse-labs,backend-coderhouse-labs,AlePlets,AlePlets/backend-coderhouse-labs,0,18856,JavaScript,,2024-11-18T17:55:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/AlePlets/backend-coderhouse-labs,False,False,False,,False
https://github.com/isuckplshelpmetestimony/Kairos-v2.0,Kairos-v2.0,isuckplshelpmetestimony,isuckplshelpmetestimony/Kairos-v2.0,0,9442,TypeScript,,2025-08-02T18:05:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/isuckplshelpmetestimony/Kairos-v2.0,False,False,False,,True
https://github.com/thisissinghji/LMS,LMS,thisissinghji,thisissinghji/LMS,0,3472,HTML,Library Management system ,2024-07-29T16:44:56Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/thisissinghji/LMS,False,False,False,,False
https://github.com/Arpitm544/gna,gna,Arpitm544,Arpitm544/gna,0,12655,JavaScript,,2025-06-02T11:05:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Arpitm544/gna,False,False,False,,False
https://github.com/sandrohr95/MeteoRaices,MeteoRaices,sandrohr95,sandrohr95/MeteoRaices,0,1019,JavaScript,Aplicación de Meteorología para raices,2021-06-29T07:34:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/sandrohr95/MeteoRaices,False,False,False,,False
https://github.com/tetsuo23/ProjetPro_angular_workinprogress,ProjetPro_angular_workinprogress,tetsuo23,tetsuo23/ProjetPro_angular_workinprogress,0,83074,TypeScript,,2020-05-28T11:13:15Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/tetsuo23/ProjetPro_angular_workinprogress,False,False,False,,False
https://github.com/tetsuo23/ProjetProIvry_chat_socket,ProjetProIvry_chat_socket,tetsuo23,tetsuo23/ProjetProIvry_chat_socket,0,83735,TypeScript,,2020-08-02T06:11:47Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/tetsuo23/ProjetProIvry_chat_socket,False,False,False,,False
https://github.com/santosoide/kuliner-bot-ui,kuliner-bot-ui,santosoide,santosoide/kuliner-bot-ui,0,7816,CSS,Kuliner Bot UI,2017-07-20T13:55:11Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/santosoide/kuliner-bot-ui,False,False,False,,False
https://github.com/arfianadam/react-redux-blog,react-redux-blog,arfianadam,arfianadam/react-redux-blog,0,7392,JavaScript,,2017-01-25T10:10:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/arfianadam/react-redux-blog,False,False,False,,False
https://github.com/refayet-dev/hr-management-system,hr-management-system,refayet-dev,refayet-dev/hr-management-system,0,36648,JavaScript,"A powerful and scalable HR management system built with React, Node.js, Express, and MySQL. Features include user authentication, payroll processing, leave management, and expense tracking—all designed to streamline HR operations efficiently.",2025-01-31T21:38:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/refayet-dev/hr-management-system,False,False,False,,False
https://github.com/oierbravo/trikiapp,trikiapp,oierbravo,oierbravo/trikiapp,0,19243,HTML,,2018-01-01T20:59:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/oierbravo/trikiapp,False,False,False,,False
https://github.com/drkvogel/ocpcares,ocpcares,drkvogel,drkvogel/ocpcares,0,8196,JavaScript,Just a thing,2021-10-27T00:57:05Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/drkvogel/ocpcares,False,False,False,,False
https://github.com/Sonu875/optscale,optscale,Sonu875,Sonu875/optscale,0,513390,Python,,2024-06-01T05:04:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Sonu875/optscale,False,False,False,,False
https://github.com/IanCaballes/IT3103_MicroservicesAPI_Exercise,IT3103_MicroservicesAPI_Exercise,IanCaballes,IanCaballes/IT3103_MicroservicesAPI_Exercise,0,1229,JavaScript,IT 3103 Exercise 3: Microservices API,2024-10-10T18:03:59Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/IanCaballes/IT3103_MicroservicesAPI_Exercise,False,False,True,joi,False
https://github.com/RenataDzotova/Trivia-BCIT,Trivia-BCIT,RenataDzotova,RenataDzotova/Trivia-BCIT,0,7170,JavaScript,,2022-11-04T00:40:20Z,Express,"language:JavaScript ""app.get("" | language:JavaScript ""app.get(""",https://api.github.com/repos/RenataDzotova/Trivia-BCIT,False,False,False,,False
https://github.com/Ganeshg96/AmazonClone,AmazonClone,Ganeshg96,Ganeshg96/AmazonClone,0,819,JavaScript,,2024-10-04T20:07:33Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Ganeshg96/AmazonClone,False,False,False,,False
https://github.com/EventHorizonPartners/Investor_Relations,Investor_Relations,EventHorizonPartners,EventHorizonPartners/Investor_Relations,0,19604,JavaScript,Investor Relations materials,2024-10-02T16:29:19Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/EventHorizonPartners/Investor_Relations,False,False,False,,False
https://github.com/DaviNogueiraToledo/Login-blog,Login-blog,DaviNogueiraToledo,DaviNogueiraToledo/Login-blog,0,7049,EJS,,2024-02-03T11:39:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/DaviNogueiraToledo/Login-blog,False,False,False,,False
https://github.com/PummySahu/Spotify-clone,Spotify-clone,PummySahu,PummySahu/Spotify-clone,0,162,EJS,,2023-11-01T15:43:17Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/PummySahu/Spotify-clone,False,False,False,,False
https://github.com/Tanejb/EduFun,EduFun,Tanejb,Tanejb/EduFun,0,28467,SCSS,,2024-06-10T15:39:20Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Tanejb/EduFun,False,False,False,,False
https://github.com/Bairoflus/Tareas_Videojuegos,Tareas_Videojuegos,Bairoflus,Bairoflus/Tareas_Videojuegos,0,1257,JavaScript,,2025-05-18T05:54:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Bairoflus/Tareas_Videojuegos,False,False,False,,False
https://github.com/ducdatit2002/Backend-Cybersoft,Backend-Cybersoft,ducdatit2002,ducdatit2002/Backend-Cybersoft,0,51223,JavaScript,Backend-Cybersoft Course,2025-09-05T04:17:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ducdatit2002/Backend-Cybersoft,False,False,False,,False
https://github.com/thadeux/node-azure-deployment,node-azure-deployment,thadeux,thadeux/node-azure-deployment,0,256,HTML,,2018-05-31T16:35:19Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/thadeux/node-azure-deployment,False,False,False,,False
https://github.com/hrebenchukM/Middleware24-09,Middleware24-09,hrebenchukM,hrebenchukM/Middleware24-09,0,519,JavaScript,,2024-10-06T18:16:54Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/hrebenchukM/Middleware24-09,False,False,False,,False
https://github.com/debaosuidecl/money_messenger_web,money_messenger_web,debaosuidecl,debaosuidecl/money_messenger_web,0,122033,JavaScript,,2024-07-23T08:41:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/debaosuidecl/money_messenger_web,False,False,False,,False
https://github.com/mahiro-25/lorexai,lorexai,mahiro-25,mahiro-25/lorexai,0,148,JavaScript,,2025-08-08T08:07:19Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mahiro-25/lorexai,False,False,False,,False
https://github.com/eldeach/dw_mps_webtype1,dw_mps_webtype1,eldeach,eldeach/dw_mps_webtype1,0,263,JavaScript,,2025-04-30T02:02:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/eldeach/dw_mps_webtype1,False,False,False,,False
https://github.com/SnirTaub/CostManager,CostManager,SnirTaub,SnirTaub/CostManager,0,3763,JavaScript,,2024-03-04T22:00:36Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/SnirTaub/CostManager,False,False,False,,False
https://github.com/AbhayVivek/keycloak_backend,keycloak_backend,AbhayVivek,AbhayVivek/keycloak_backend,0,818,JavaScript,,2024-08-09T07:21:13Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/AbhayVivek/keycloak_backend,False,False,False,,False
https://github.com/Oculux314/nzpmc-mini-project,nzpmc-mini-project,Oculux314,Oculux314/nzpmc-mini-project,0,189,JavaScript,,2023-12-12T05:02:05Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Oculux314/nzpmc-mini-project,False,False,False,,False
https://github.com/htmlacademy-nodejs/55546-typoteka-3,55546-typoteka-3,htmlacademy-nodejs,htmlacademy-nodejs/55546-typoteka-3,0,7228,JavaScript,Николай Блинов,2020-09-11T03:17:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/htmlacademy-nodejs/55546-typoteka-3,False,False,False,,False
https://github.com/KUraII99O/auth-api,auth-api,KUraII99O,KUraII99O/auth-api,0,719,JavaScript,,2024-09-29T17:31:47Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/KUraII99O/auth-api,False,False,False,,True
https://github.com/SandeshNarayan/Cricket-Career,Cricket-Career,SandeshNarayan,SandeshNarayan/Cricket-Career,0,252,JavaScript,,2024-11-30T14:51:59Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/SandeshNarayan/Cricket-Career,False,False,False,,False
https://github.com/NataliaSilva10/jokes_api,jokes_api,NataliaSilva10,NataliaSilva10/jokes_api,0,2849,JavaScript,An API that give random jokes in Portuguese.,2023-05-03T17:12:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/NataliaSilva10/jokes_api,False,False,False,,False
https://github.com/ljcl/phoenix-config,phoenix-config,ljcl,ljcl/phoenix-config,0,150,JavaScript,,2022-07-03T13:16:52Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ljcl/phoenix-config,False,False,False,,True
https://github.com/vinay-panwar-04/learningExpressJs,learningExpressJs,vinay-panwar-04,vinay-panwar-04/learningExpressJs,0,1879,JavaScript,,2023-01-04T10:53:13Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/vinay-panwar-04/learningExpressJs,False,False,False,,False
https://github.com/ryancamargo/fsfe,fsfe,ryancamargo,ryancamargo/fsfe,0,595,JavaScript,Modern server to build and deploy web applications from scratch.,2024-08-19T17:45:12Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ryancamargo/fsfe,False,False,False,,False
https://github.com/Ayush2004namdev/server,server,Ayush2004namdev,Ayush2004namdev/server,0,8614,JavaScript,,2024-07-29T12:56:15Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Ayush2004namdev/server,False,False,False,,False
https://github.com/Npanda04/100xdevs,100xdevs,Npanda04,Npanda04/100xdevs,0,7378,JavaScript,,2023-12-21T18:05:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Npanda04/100xdevs,False,False,False,,False
https://github.com/satyamyadav6286/EduFlow,EduFlow,satyamyadav6286,satyamyadav6286/EduFlow,0,2519,JavaScript,"EduFlow is a comprehensive online learning platform that allows instructors to create and publish courses with quizzes, and students to attempt the quizzes,purchase and consume educational content.",2025-04-25T16:22:45Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/satyamyadav6286/EduFlow,False,False,False,,False
https://github.com/Jetshree/FSD-2,FSD-2,Jetshree,Jetshree/FSD-2,0,689,JavaScript,,2025-05-31T07:52:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Jetshree/FSD-2,False,False,False,,False
https://github.com/PonsakthivelS/Beak-cloud,Beak-cloud,PonsakthivelS,PonsakthivelS/Beak-cloud,0,671226,Python,,2025-03-26T12:59:48Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/PonsakthivelS/Beak-cloud,False,False,False,,False
https://github.com/vaibhav20014/optscaleclone,optscaleclone,vaibhav20014,vaibhav20014/optscaleclone,0,671892,Python,,2025-11-13T06:20:07Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/vaibhav20014/optscaleclone,False,False,False,,False
https://github.com/amusarri/fullstack_bootcamp,fullstack_bootcamp,amusarri,amusarri/fullstack_bootcamp,0,53842,EJS,,2025-11-11T19:24:31Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/amusarri/fullstack_bootcamp,False,False,False,,False
https://github.com/f-akhtar/LMS,LMS,f-akhtar,f-akhtar/LMS,0,3854,HTML,,2024-07-29T17:22:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/f-akhtar/LMS,False,False,False,,False
https://github.com/green-fox-academy/NoraPete,NoraPete,green-fox-academy,green-fox-academy/NoraPete,0,15987,TypeScript,,2019-09-19T09:06:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/green-fox-academy/NoraPete,False,False,False,,False
https://github.com/narissarah/chatlease,chatlease,narissarah,narissarah/chatlease,0,384,JavaScript,,2025-07-11T18:03:42Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/narissarah/chatlease,False,False,False,,False
